transaction_id,committee_name,image_number,entity_type,amendment_indicator,back_reference_transaction_id,back_reference_schedule_name,load_timestamp,line_number,file_number,related_line_number,committee_id,recipient_name,recipient_city,recipient_state,recipient_zip,recipient_prefix,recipient_suffix,beneficiary_committee_name,disbursement_type,disbursement_description,disbursement_date,disbursement_amount,semi_annual_bundled_refund,candidate_office,candidate_office_district,memo_code,memo_text
500078660,SUOZZI FOR CONGRESS,202312019599368592,IND,N,,,2023-12-01 11:09:25,20A,1737432,73,C00607200,Gabrielli,Manhasset,NY,110301625,,,,,Contribution Refund,2022-07-29,1500,,,,,
500078661,SUOZZI FOR CONGRESS,202312019599368593,IND,N,,,2023-12-01 11:09:25,20A,1737432,74,C00607200,Ghermezian,Bronx,NY,104633352,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078773,SUOZZI FOR CONGRESS,202312019599368593,IND,N,,,2023-12-01 11:09:25,20A,1737432,75,C00607200,Goodman,New York,NY,101280100,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078662,SUOZZI FOR CONGRESS,202312019599368593,IND,N,,,2023-12-01 11:09:25,20A,1737432,76,C00607200,Gray,New York,NY,100280210,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078663,SUOZZI FOR CONGRESS,202312019599368594,IND,N,,,2023-12-01 11:09:25,20A,1737432,77,C00607200,Gumowitz,New York,NY,100012002,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078763,SUOZZI FOR CONGRESS,202312019599368594,IND,N,,,2023-12-01 11:09:25,20A,1737432,78,C00607200,Gumowitz,New York,NY,100012002,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078664,SUOZZI FOR CONGRESS,202312019599368594,IND,N,,,2023-12-01 11:09:25,20A,1737432,79,C00607200,Gumowitz,Scarsdale,NY,105834501,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078665,SUOZZI FOR CONGRESS,202312019599368595,IND,N,,,2023-12-01 11:09:25,20A,1737432,80,C00607200,Gural,New York,NY,100241591,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078784,SUOZZI FOR CONGRESS,202312019599368595,IND,N,,,2023-12-01 11:09:25,20A,1737432,81,C00607200,Hatfield,New York,NY,100242841,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078666,SUOZZI FOR CONGRESS,202312019599368595,IND,N,,,2023-12-01 11:09:25,20A,1737432,82,C00607200,Hemmerdinger,New York,NY,100172416,,,,,Contribution Refund,2022-07-29,2350,,,,,
500078667,SUOZZI FOR CONGRESS,202312019599368596,IND,N,,,2023-12-01 11:09:25,20A,1737432,83,C00607200,Jesberger,Rockville Centre,NY,115703145,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078668,SUOZZI FOR CONGRESS,202312019599368596,IND,C,,,2023-12-01 11:09:25,20A,1737432,84,C00607200,Kalikow,Old Westbury,NY,115681221,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078669,SUOZZI FOR CONGRESS,202312019599368596,IND,N,,,2023-12-01 11:09:25,20A,1737432,85,C00607200,Kamerath,Draper,UT,840207630,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078670,SUOZZI FOR CONGRESS,202312019599368597,IND,N,,,2023-12-01 11:09:25,20A,1737432,86,C00607200,Kane,New York,NY,100242305,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078769,SUOZZI FOR CONGRESS,202312019599368597,IND,N,,,2023-12-01 11:09:25,20A,1737432,87,C00607200,Karplus,Newbury Park,CA,913202803,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078671,SUOZZI FOR CONGRESS,202312019599368597,IND,N,,,2023-12-01 11:09:25,20A,1737432,88,C00607200,Katz,Old Westbury,NY,115681001,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078672,SUOZZI FOR CONGRESS,202312019599368598,IND,N,,,2023-12-01 11:09:25,20A,1737432,89,C00607200,Katz,Glen Cove,NY,115421314,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078764,SUOZZI FOR CONGRESS,202312019599368598,IND,N,,,2023-12-01 11:09:25,20A,1737432,90,C00607200,Kaufman,Uniondale,NY,115533614,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078673,SUOZZI FOR CONGRESS,202312019599368598,IND,N,,,2023-12-01 11:09:25,20A,1737432,91,C00607200,Kaufman,Uniondale,NY,115533614,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078674,SUOZZI FOR CONGRESS,202312019599368599,IND,N,,,2023-12-01 11:09:25,20A,1737432,92,C00607200,Kerr,Long Beach,NY,115612233,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078744,SUOZZI FOR CONGRESS,202312019599368599,ORG,N,,,2023-12-01 11:09:25,20A,1737432,93,C00607200,Kerry M Fleming & Associates,Garden City,NY,115302045,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078675,SUOZZI FOR CONGRESS,202312019599368599,IND,N,,,2023-12-01 11:09:25,20A,1737432,94,C00607200,Kisling,New York,NY,101540004,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078676,SUOZZI FOR CONGRESS,202312019599368600,IND,N,,,2023-12-01 11:09:25,20A,1737432,95,C00607200,Knutsen,Locust Valley,NY,115602602,,,,,Contribution Refund,2022-07-29,500,,,,,
500078677,SUOZZI FOR CONGRESS,202312019599368600,IND,N,,,2023-12-01 11:09:25,20A,1737432,96,C00607200,Kochhar,Syosset,NY,117913032,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078678,SUOZZI FOR CONGRESS,202312019599368600,IND,N,,,2023-12-01 11:09:25,20A,1737432,97,C00607200,Leeds,Miami Beach,FL,331402009,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078774,SUOZZI FOR CONGRESS,202312019599368601,IND,N,,,2023-12-01 11:09:25,20A,1737432,98,C00607200,Levy,Kings Point,NY,110241111,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078679,SUOZZI FOR CONGRESS,202312019599368601,IND,N,,,2023-12-01 11:09:25,20A,1737432,99,C00607200,Mack,Kings Point,NY,110241124,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078680,SUOZZI FOR CONGRESS,202312019599368601,IND,N,,,2023-12-01 11:09:25,20A,1737432,100,C00607200,Mack,Fort Lee,NJ,70247526,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078765,SUOZZI FOR CONGRESS,202312019599368602,IND,N,,,2023-12-01 11:09:25,20A,1737432,101,C00607200,Mack,Kings Point,NY,110241124,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078681,SUOZZI FOR CONGRESS,202312019599368602,IND,N,,,2023-12-01 11:09:25,20A,1737432,102,C00607200,Martone,Glen Cove,NY,115422604,,Esq.,,,Contribution Refund,2022-07-29,1000,,,,,
500078772,SUOZZI FOR CONGRESS,202312019599368602,IND,N,,,2023-12-01 11:09:25,20A,1737432,103,C00607200,Matthews,Chicago,IL,606112159,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078771,SUOZZI FOR CONGRESS,202312019599368603,IND,N,,,2023-12-01 11:09:25,20A,1737432,104,C00607200,Matthews,Chicago,IL,606112105,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078770,SUOZZI FOR CONGRESS,202312019599368603,IND,N,,,2023-12-01 11:09:25,20A,1737432,105,C00607200,MATTHEWS,Chicago,IL,606112105,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078682,SUOZZI FOR CONGRESS,202312019599368603,IND,N,,,2023-12-01 11:09:25,20A,1737432,106,C00607200,Matthews,Chicago,IL,606071808,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078683,SUOZZI FOR CONGRESS,202312019599368604,IND,N,,,2023-12-01 11:09:25,20A,1737432,107,C00607200,Maturo,Syosset,NY,117912528,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078684,SUOZZI FOR CONGRESS,202312019599368604,IND,N,,,2023-12-01 11:09:25,20A,1737432,108,C00607200,Mejias,GLEN COVE,NY,11542,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078685,SUOZZI FOR CONGRESS,202312019599368604,IND,N,,,2023-12-01 11:09:25,20A,1737432,109,C00607200,Merrigan,McLean,VA,221022425,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078687,SUOZZI FOR CONGRESS,202312019599368605,IND,N,,,2023-12-01 11:09:25,20A,1737432,110,C00607200,Misk,Jackson Heights,NY,113726544,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078785,SUOZZI FOR CONGRESS,202312019599368605,IND,N,,,2023-12-01 11:09:25,20A,1737432,111,C00607200,Nastasi,East Norwich,NY,117321614,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078750,SUOZZI FOR CONGRESS,202312019599368605,ORG,N,,,2023-12-01 11:09:25,20A,1737432,112,C00607200,Northwestern Mutual Life Insurance,Washington,DC,200012133,,,,,Contribution Refund,2022-07-29,1000,,,,,
500078688,SUOZZI FOR CONGRESS,202312019599368606,IND,N,,,2023-12-01 11:09:25,20A,1737432,113,C00607200,O'Kane,Montclair,NJ,70421720,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078689,SUOZZI FOR CONGRESS,202312019599368606,IND,N,,,2023-12-01 11:09:25,20A,1737432,114,C00607200,Parris,Washington,DC,200072743,,,,,Contribution Refund,2022-07-29,1930,,,,,
500078690,SUOZZI FOR CONGRESS,202312019599368606,IND,N,,,2023-12-01 11:09:25,20A,1737432,115,C00607200,Pavoncelli,Sagaponack,NY,11962,,,,,Contribution Refund,2022-07-29,100,,,,,
500078691,SUOZZI FOR CONGRESS,202312019599368607,IND,N,,,2023-12-01 11:09:25,20A,1737432,116,C00607200,Perry,New York,NY,100173921,,Esq.,,,Contribution Refund,2022-07-29,2900,,,,,
500078692,SUOZZI FOR CONGRESS,202312019599368607,IND,N,,,2023-12-01 11:09:25,20A,1737432,117,C00607200,Pierce,San Juan,PR,907,,,,,Contribution Refund,2022-07-29,1800,,,,,
500078693,SUOZZI FOR CONGRESS,202312019599368607,IND,N,,,2023-12-01 11:09:25,20A,1737432,118,C00607200,Poll,Glen Head,NY,115452807,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078694,SUOZZI FOR CONGRESS,202312019599368608,IND,N,,,2023-12-01 11:09:25,20A,1737432,119,C00607200,Poll,Roslyn,NY,115761348,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078766,SUOZZI FOR CONGRESS,202312019599368608,IND,N,,,2023-12-01 11:09:25,20A,1737432,120,C00607200,Poll,Glen Head,NY,115452807,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078754,SUOZZI FOR CONGRESS,202312019599368608,ORG,N,,,2023-12-01 11:09:25,20A,1737432,121,C00607200,Quiambog LLC,Glen Cove,NY,115422068,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078767,SUOZZI FOR CONGRESS,202312019599368609,IND,N,,,2023-12-01 11:09:25,20A,1737432,122,C00607200,Rampe,New Hope,PA,189389279,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078695,SUOZZI FOR CONGRESS,202312019599368609,IND,N,,,2023-12-01 11:09:25,20A,1737432,123,C00607200,Rampe,New Hope,PA,189389279,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078697,SUOZZI FOR CONGRESS,202312019599368609,IND,N,,,2023-12-01 11:09:25,20A,1737432,124,C00607200,Rayman,Big Rock,IL,605110160,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078768,SUOZZI FOR CONGRESS,202312019599368610,IND,N,,,2023-12-01 11:09:25,20A,1737432,125,C00607200,Rayman,Big Rock,IL,60511,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078696,SUOZZI FOR CONGRESS,202312019599368610,IND,N,,,2023-12-01 11:09:25,20A,1737432,126,C00607200,Rayman,Big Rock,IL,60511,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078698,SUOZZI FOR CONGRESS,202312019599368610,IND,N,,,2023-12-01 11:09:25,20A,1737432,127,C00607200,Rechler,Glen Head,NY,115452008,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078699,SUOZZI FOR CONGRESS,202312019599368611,IND,N,,,2023-12-01 11:09:25,20A,1737432,128,C00607200,Rechler,New York,NY,100031304,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078700,SUOZZI FOR CONGRESS,202312019599368611,IND,N,,,2023-12-01 11:09:25,20A,1737432,129,C00607200,Reddy,Glen Head,NY,115453102,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078701,SUOZZI FOR CONGRESS,202312019599368611,IND,N,,,2023-12-01 11:09:25,20A,1737432,130,C00607200,Rose,Wharton,NJ,78852816,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078702,SUOZZI FOR CONGRESS,202312019599368612,IND,C,,,2023-12-01 11:09:25,20A,1737432,131,C00607200,Rudin,New York,NY,100124013,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078703,SUOZZI FOR CONGRESS,202312019599368612,IND,N,,,2023-12-01 11:09:25,20A,1737432,132,C00607200,Ryan,Norwich,NY,138153486,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078704,SUOZZI FOR CONGRESS,202312019599368612,IND,N,,,2023-12-01 11:09:25,20A,1737432,133,C00607200,Salerno,Hobe Sound,FL,334558028,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078705,SUOZZI FOR CONGRESS,202312019599368613,IND,N,,,2023-12-01 11:09:25,20A,1737432,134,C00607200,Sapraicone,Uniondale,NY,115533600,,,,,Contribution Refund,2022-07-29,1000,,,,,
500078756,SUOZZI FOR CONGRESS,202312019599368613,ORG,N,,,2023-12-01 11:09:25,20A,1737432,135,C00607200,Scotto LLC,Woodbury,NY,117972036,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078706,SUOZZI FOR CONGRESS,202312019599368613,IND,N,,,2023-12-01 11:09:25,20A,1737432,136,C00607200,Scotto,Port Washington,NY,110501239,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078707,SUOZZI FOR CONGRESS,202312019599368614,IND,N,,,2023-12-01 11:09:25,20A,1737432,137,C00607200,Sheikh,Glen Cove,NY,115421788,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078708,SUOZZI FOR CONGRESS,202312019599368614,IND,N,,,2023-12-01 11:09:25,20A,1737432,138,C00607200,Stack,Newport Beach,CA,926602959,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078775,SUOZZI FOR CONGRESS,202312019599368614,ORG,N,,,2023-12-01 11:09:25,20A,1737432,139,C00607200,Stephen Levy Family Partnership,New York,NY,100183428,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078709,SUOZZI FOR CONGRESS,202312019599368615,IND,N,,,2023-12-01 11:09:25,20A,1737432,140,C00607200,Sterling,Jericho,NY,117531327,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078710,SUOZZI FOR CONGRESS,202312019599368615,IND,N,,,2023-12-01 11:09:25,20A,1737432,141,C00607200,Stier,Hicksville,NY,118011039,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078711,SUOZZI FOR CONGRESS,202312019599368615,IND,N,,,2023-12-01 11:09:25,20A,1737432,142,C00607200,Sullivan,Pleasantville,NY,105701726,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078712,SUOZZI FOR CONGRESS,202312019599368616,IND,N,,,2023-12-01 11:09:25,20A,1737432,143,C00607200,Taub,Port Washington,NY,110504653,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078714,SUOZZI FOR CONGRESS,202312019599368616,IND,C,,,2023-12-01 11:09:25,20A,1737432,144,C00607200,Teitler,New Canaan,CT,68403633,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078759,SUOZZI FOR CONGRESS,202312019599368616,ORG,N,,,2023-12-01 11:09:25,20A,1737432,145,C00607200,"Tonio Burgos & Associates of New Jersey, LLC",New York,NY,100061619,,,,,Contribution Refund,2022-07-29,2000,,,,,
500078715,SUOZZI FOR CONGRESS,202312019599368617,IND,C,,,2023-12-01 11:09:25,20A,1737432,146,C00607200,Trotta,Glen Cove,NY,115424142,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078716,SUOZZI FOR CONGRESS,202312019599368617,IND,N,,,2023-12-01 11:09:25,20A,1737432,147,C00607200,Trotta,Locust Valley,NY,115602035,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078717,SUOZZI FOR CONGRESS,202312019599368617,IND,N,,,2023-12-01 11:09:25,20A,1737432,148,C00607200,Waller,Glen Cove,NY,115421306,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078783,SUOZZI FOR CONGRESS,202312019599368618,IND,N,,,2023-12-01 11:09:25,20A,1737432,149,C00607200,Ward,Lloyd Harbor,NY,117439778,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078777,SUOZZI FOR CONGRESS,202312019599368618,IND,N,,,2023-12-01 11:09:25,20A,1737432,150,C00607200,Weiss,Ridgefield Park,NJ,76602102,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078718,SUOZZI FOR CONGRESS,202312019599368618,IND,N,,,2023-12-01 11:09:25,20A,1737432,151,C00607200,Wilpon,Locust Valley,NY,115601115,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078760,SUOZZI FOR CONGRESS,202312019599368619,ORG,N,,,2023-12-01 11:09:25,20A,1737432,152,C00607200,Wine & Spirits Wholesalers of America (WSWA),Washington,DC,200052273,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078720,SUOZZI FOR CONGRESS,202312019599368619,IND,N,,,2023-12-01 11:09:25,20A,1737432,153,C00607200,Womer,Newbury Park,CA,913202803,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078721,SUOZZI FOR CONGRESS,202312019599368619,IND,N,,,2023-12-01 11:09:25,20A,1737432,154,C00607200,Wright,Levittown,NY,117564919,,,,,Contribution Refund,2022-07-29,2100,,,,,
500078722,SUOZZI FOR CONGRESS,202312019599368620,IND,N,,,2023-12-01 11:09:25,20A,1737432,155,C00607200,Zamel,Dix Hills,NY,117466150,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078913,SUOZZI FOR CONGRESS,202312019599368620,IND,C,,,2023-12-01 11:09:25,20A,1737432,156,C00607200,Goodman,New York,NY,101280100,,,,,Contribution Refund,2022-08-12,2900,,,,,
500078787,SUOZZI FOR CONGRESS,202312019599368620,IND,N,,,2023-12-01 11:09:25,20A,1737432,157,C00607200,Heffron,New York,NY,100410025,,,,,Contribution Refund,2022-08-12,2900,,,,,
500078781,SUOZZI FOR CONGRESS,202312019599368621,IND,N,,,2023-12-01 11:09:25,20A,1737432,158,C00607200,Mack,New York,NY,100280325,,,,,Contribution Refund,2022-08-29,2900,,,,,
500078779,SUOZZI FOR CONGRESS,202312019599368621,IND,N,,,2023-12-01 11:09:25,20A,1737432,159,C00607200,Rayman,Big Rock,IL,60511,,,,,Contribution Refund,2022-08-29,2900,,,,,
500078778,SUOZZI FOR CONGRESS,202312019599368621,IND,N,,,2023-12-01 11:09:25,20A,1737432,160,C00607200,Rayman,Big Rock,IL,60511,,,,,Contribution Refund,2022-08-29,2900,,,,,
500078755,SUOZZI FOR CONGRESS,202312019599368622,COM,N,,,2023-12-01 11:09:25,20B,1737432,161,C00607200,Local 338 RWDSU/UFCW PAC,Mineola,NY,115014811,,,,,Contribution Refund,2022-07-29,800,,,,,
500078723,SUOZZI FOR CONGRESS,202312019599368623,PAC,N,,,2023-12-01 11:09:25,20C,1737432,162,C00607200,Across the Aisle PAC,Washington,DC,200062641,,,,,Contribution Refund,2022-07-29,1500,,,,,
500078725,SUOZZI FOR CONGRESS,202312019599368623,PAC,N,,,2023-12-01 11:09:25,20C,1737432,163,C00607200,American Association of Orthopaedic Surgeons (AAOS),Washington,DC,200025769,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078726,SUOZZI FOR CONGRESS,202312019599368623,PAC,N,,,2023-12-01 11:09:25,20C,1737432,164,C00607200,American Council of Life Insurers PAC,Washington,DC,200012133,,,,,Contribution Refund,2022-07-29,1000,,,,,
500078727,SUOZZI FOR CONGRESS,202312019599368624,PAC,N,,,2023-12-01 11:09:25,20C,1737432,165,C00607200,American Hospital Association PAC,Washington,DC,200015189,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078728,SUOZZI FOR CONGRESS,202312019599368624,PAC,N,,,2023-12-01 11:09:25,20C,1737432,166,C00607200,American Maritime Officers Voluntary Political Action Fund,Dania Beach,FL,330040066,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078729,SUOZZI FOR CONGRESS,202312019599368624,PAC,N,,,2023-12-01 11:09:25,20C,1737432,167,C00607200,"Arthritis Knee Pain Centers, LLC Osteoarthritis Relief PAC",Potomac,MD,208543749,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078730,SUOZZI FOR CONGRESS,202312019599368625,PAC,N,,,2023-12-01 11:09:25,20C,1737432,168,C00607200,Brotherhood of Railroad Signalmen Political League,Front Royal,VA,226306418,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078740,SUOZZI FOR CONGRESS,202312019599368625,PAC,N,,,2023-12-01 11:09:25,20C,1737432,169,C00607200,Honeywell International Political Action Committee,Washington,DC,200012133,,,,,Contribution Refund,2022-07-29,3000,,,,,
500078914,SUOZZI FOR CONGRESS,202312019599368625,PAC,N,,,2023-12-01 11:09:25,20C,1737432,170,C00607200,INSTITUTE FOR PORTFOLIO ALTERNATIVES POLITICAL ACTION COMMITTEE ('IPA PAC'),Ellicott City,MD,210410480,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078741,SUOZZI FOR CONGRESS,202312019599368626,PAC,C,,,2023-12-01 11:09:25,20C,1737432,171,C00607200,"International Association of Sheet Metal, Air, Rail and Transportation Workers (SMART) - SMART TD PAC",Independence,OH,441312378,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078742,SUOZZI FOR CONGRESS,202312019599368626,PAC,C,,,2023-12-01 11:09:25,20C,1737432,172,C00607200,International Brotherhood of Electrical Workers Voluntary PAC (IBEW),Washington,DC,200013886,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078743,SUOZZI FOR CONGRESS,202312019599368626,PAC,N,,,2023-12-01 11:09:25,20C,1737432,173,C00607200,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),Washington,DC,200052110,,,,,Contribution Refund,2022-07-29,500,,,,,
500087679,SUOZZI FOR CONGRESS,202312019599368627,PAC,A,,,2023-12-01 11:09:25,20C,1737432,174,C00607200,"L3HARRIS TECHNOLOGIES, INC. PAC",New York,NY,100161901,,,,,Contribution Refund,2022-07-29,3500,,,,,
500078745,SUOZZI FOR CONGRESS,202312019599368627,PAC,N,,,2023-12-01 11:09:25,20C,1737432,175,C00607200,LIBERTY MARITIME CORPORATION PAC,New Hyde Park,NY,110421059,,,,,Contribution Refund,2022-07-29,2900,,,,,
500078746,SUOZZI FOR CONGRESS,202312019599368627,PAC,N,,,2023-12-01 11:09:25,20C,1737432,176,C00607200,LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC),Boston,MA,21091827,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078747,SUOZZI FOR CONGRESS,202312019599368628,PAC,N,,,2023-12-01 11:09:25,20C,1737432,177,C00607200,Morgan Stanley Political Action Committee,Washington,DC,200042151,,,,,Contribution Refund,2022-07-29,500,,,,,
500078748,SUOZZI FOR CONGRESS,202312019599368628,PAC,N,,,2023-12-01 11:09:25,20C,1737432,178,C00607200,National Air Traffic Controllers Association PAC,Washington,DC,200054171,,,,,Contribution Refund,2022-07-29,1500,,,,,
500078749,SUOZZI FOR CONGRESS,202312019599368628,PAC,N,,,2023-12-01 11:09:25,20C,1737432,179,C00607200,NATIONAL ASSOCIATION OF INSURANCE AND FINANCIAL ADVISORS POLITICAL ACTION COMM,Falls Church,VA,220421260,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078751,SUOZZI FOR CONGRESS,202312019599368629,PAC,N,,,2023-12-01 11:09:25,20C,1737432,180,C00607200,PricewaterhouseCoopers Political Action Committee,Washington,DC,200053014,,,,,Contribution Refund,2022-07-29,2500,,,,,
500078757,SUOZZI FOR CONGRESS,202312019599368629,PAC,C,,,2023-12-01 11:09:25,20C,1737432,181,C00607200,Sheet Metal and Air Conditioning Contractors PAC,Chantilly,VA,201531230,,,,,Contribution Refund,2022-07-29,2000,,,,,
500078733,SUOZZI FOR CONGRESS,202312019599368629,PAC,C,,,2023-12-01 11:09:25,20C,1737432,182,C00607200,The Council of Insurance Agents & Brokers Political Action Committee,Washington,DC,200042608,,,,,Contribution Refund,2022-07-29,5000,,,,,
500078758,SUOZZI FOR CONGRESS,202312019599368630,PAC,N,,,2023-12-01 11:09:25,20C,1737432,183,C00607200,The Real Estate Roundtable (REALPAC),Washington,DC,200042686,,,,,Contribution Refund,2022-07-29,1000,,,,,
500078981,SUOZZI FOR CONGRESS,202312019599368631,ORG,N,,,2023-12-01 11:09:25,21,1737432,184,C00607200,EASTERN QUEENS DEMOCRATIC CLUB IN,GLEN COVE,NY,11542,,,,,Contribution,2022-07-22,132,,,,,
500078926,SUOZZI FOR CONGRESS,202312019599368631,ORG,N,,,2023-12-01 11:09:25,21,1737432,185,C00607200,Franciscan Charities,Summit,NJ,79012563,,,,,Contribution,2022-08-29,1000,,,,,
500078925,SUOZZI FOR CONGRESS,202312019599368631,PAC,N,,,2023-12-01 11:09:25,21,1737432,186,C00607200,ITALIAN AMERICAN DEMOCRATIC LEADERSHIP COUNCIL,Washington,DC,200056527,,,ITALIAN AMERICAN DEMOCRATIC LEADERSHIP COUNCIL,,Contribution,2022-09-12,1000,,,,,
500081952,SUOZZI FOR CONGRESS,202312019599369258,ORG,N,,,2023-12-01 13:15:45,17,1737447,10,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Payment,2022-10-01,75.87,,,,,
500081943,SUOZZI FOR CONGRESS,202312019599369258,ORG,N,,,2023-12-01 13:15:45,17,1737447,11,C00607200,Bankcard Merch Fees,Broomfield,CO,800212596,,,,,Credit Card Processing Fee,2022-10-03,118.17,,,,,
500081982,SUOZZI FOR CONGRESS,202312019599369258,ORG,N,,,2023-12-01 13:15:45,17,1737447,12,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Fee,2022-10-03,8,,,,X,*
500081939,SUOZZI FOR CONGRESS,202312019599369259,ORG,N,,,2023-12-01 13:15:45,17,1737447,13,C00607200,Paychex,Rochester,NY,146204648,,,,,Payroll Processing Fees,2022-10-11,108,,,,,
500081948,SUOZZI FOR CONGRESS,202312019599369259,ORG,N,,,2023-12-01 13:15:45,17,1737447,14,C00607200,Elias Law Group,Washington,DC,200015823,,,,,Legal Fees,2022-10-19,2511,,,,,
500081960,SUOZZI FOR CONGRESS,202312019599369259,ORG,N,,,2023-12-01 13:15:45,17,1737447,15,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Payment,2022-10-26,168.06,,,,,
500081970,SUOZZI FOR CONGRESS,202312019599369260,ORG,N,500081960,SB17,2023-12-01 13:15:45,17,1737447,16,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Fee,2022-10-02,30,,,,X,*
500081971,SUOZZI FOR CONGRESS,202312019599369260,ORG,N,,,2023-12-01 13:15:45,17,1737447,17,C00607200,Visa,Tampa,FL,336303131,,,,,Credit Card Payment,2022-10-26,2150.35,,,,,
500081973,SUOZZI FOR CONGRESS,202312019599369260,ORG,N,500081971,SB17,2023-12-01 13:15:45,17,1737447,18,C00607200,Amtrak,Washington,DC,200024285,,,,,Travel,2022-09-14,75,,,,X,*
500081974,SUOZZI FOR CONGRESS,202312019599369261,ORG,N,500081971,SB17,2023-12-01 13:15:45,17,1737447,19,C00607200,Sweetgreen,Washington,DC,200031107,,,,,Meals,2022-09-14,15.07,,,,X,*
